Index Name,Backbone Type,Dual or Single,Sequencing Technology,Index Side,Index Pairing,Index Set Name,Publish to manifest - Adds cycle lengths automatically
SI_TS5_G04,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G05,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G06,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G07,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G08,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G09,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G10,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G11,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_G12,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H01,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H02,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H03,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H04,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H05,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H06,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H07,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H08,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H09,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H10,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H11,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1
SI_TS5_H12,TruSeqHT,DUALINDEX,ILLUMINA,i5,,10x Genomics - Dual Index Kit TS Set A,1

PBio_WT1_A1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT1_A1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT2_B1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT2_B1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT3_C1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT3_C1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT4_D1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT4_D1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT5_E1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT5_E1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT6_F1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT6_F1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT7_G1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT7_G1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT8_H1_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT8_H1_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT9_A2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT9_A2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT10_B2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT10_B2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT11_C2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT11_C2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT12_D2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT12_D2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT13_E2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT13_E2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT14_F2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT14_F2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT15_G2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT15_G2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT16_H2_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT16_H2_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT17_A3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT17_A3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT18_B3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT18_B3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT19_C3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT19_C3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT20_D3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT20_D3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT21_E3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT21_E3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT22_F3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT22_F3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT23_G3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT23_G3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT24_H3_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT24_H3_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT25_A4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT25_A4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT26_B4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT26_B4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT27_C4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT27_C4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT28_D4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT28_D4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT29_E4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT29_E4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT30_F4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT30_F4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT31_G4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT31_G4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT32_H4_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT32_H4_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT33_A5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT33_A5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT34_B5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT34_B5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT35_C5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT35_C5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT36_D5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT36_D5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT37_E5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT37_E5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT38_F5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT38_F5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT39_G5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT39_G5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT40_H5_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT40_H5_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT41_A6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT41_A6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT42_B6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT42_B6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT43_C6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT43_C6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT44_D6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT44_D6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT45_E6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT45_E6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT46_F6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT46_F6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT47_G6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT47_G6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT48_H6_i7,TruSeqHT,DUALINDEX,ILLUMINA,i7,PBio_WT48_H6_i5,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT1_A1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT2_B1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT3_C1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT4_D1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT5_E1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT6_F1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT7_G1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT8_H1_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT9_A2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT10_B2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT11_C2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT12_D2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT13_E2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT14_F2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT15_G2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT16_H2_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT17_A3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT18_B3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT19_C3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT20_D3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT21_E3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT22_F3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT23_G3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT24_H3_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT25_A4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT26_B4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT27_C4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT28_D4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT29_E4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT30_F4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT31_G4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT32_H4_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT33_A5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT34_B5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT35_C5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT36_D5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT37_E5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT38_F5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT39_G5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT40_H5_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT41_A6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT42_B6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT43_C6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT44_D6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT45_E6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT46_F6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT47_G6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1
PBio_WT48_H6_i5,TruSeqHT,DUALINDEX,ILLUMINA,i5,,Parse Bio - Whole Transcriptome UDI indexes,1

SI_TN7_A01,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A01,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A02,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A02,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A03,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A03,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A04,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A04,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A05,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A05,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A06,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A06,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A07,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A07,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A08,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A08,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A09,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A09,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A10,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A10,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A11,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A11,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_A12,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_A12,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B01,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B01,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B02,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B02,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B03,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B03,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B04,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B04,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B05,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B05,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B06,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B06,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B07,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B07,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B08,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B08,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B09,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B09,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B10,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B10,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B11,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B11,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_B12,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_B12,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C01,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C01,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C02,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C02,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C03,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C03,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C04,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C04,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C05,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C05,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C06,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C06,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C07,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C07,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C08,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C08,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C09,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C09,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C10,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C10,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C11,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C11,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_C12,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_C12,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D01,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D01,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D02,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D02,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D03,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D03,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D04,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D04,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D05,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D05,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D06,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D06,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D07,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D07,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D08,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D08,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D09,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D09,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D10,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D10,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D11,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D11,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_D12,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_D12,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E01,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E01,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E02,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E02,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E03,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E03,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E04,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E04,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E05,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E05,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E06,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E06,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E07,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E07,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E08,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E08,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E09,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E09,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E10,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E10,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E11,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E11,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_E12,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_E12,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F01,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F01,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F02,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F02,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F03,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F03,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F04,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F04,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F05,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F05,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F06,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F06,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F07,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F07,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F08,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F08,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F09,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F09,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F10,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F10,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F11,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F11,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_F12,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_F12,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_G01,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_G01,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_G02,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_G02,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_G03,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_G03,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_G04,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_G04,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_G05,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_G05,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_G06,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_G06,10x Genomics - Dual Index Kit TN Set A,1
SI_TN7_G07,TruSeqHT,DUALINDEX,ILLUMINA,i7,SI_TN5_G07,10x Genomics - Dual Index Kit TN Set A,1
